VV_1,VV_2,change_VV_VH,class
6.648755016372812,6.211873694695838,2.2998216039001536,1
9.878137213974158,9.635444475312653,4.810904315687305,0
9.772466108118058,9.147480656180306,1.5865126228174367,2
11.110406030189942,11.137817742747057,7.278367076726621,0
11.22239931599022,10.766879159743766,1.0215233650311895,2
8.715961409622576,8.479330546154323,5.7419829149287445,0
8.10404218874585,8.526813585453269,3.51459496551462,1
