NDSI_2018,NDSI_2023,NDSI_change,NDVI_2018,NDVI_2023,NDVI_change,class
0.5726495726495727,-0.22733316701687428,-0.799982739666447,0.006703024769958872,0.14555162160629356,0.1388485968363347,1
0.6522617577730384,0.5615451980149848,-0.0907165597580536,-0.04958968937219958,-0.060750600850434426,-0.011160911478234843,0
0.19618921887853885,0.03880506252137888,-0.15738415635715997,-0.030079018137446567,-0.021967866928227515,0.008111151209219052,1
0.7497880927171354,0.689409838225468,-0.06037825449166745,-0.03646287504440784,-0.024479989478207793,0.011982885566200044,0
0.8040211306473232,0.807772385913462,0.003751255266138842,-0.020243365912065263,-0.04394314773764508,-0.023699781825579816,0
0.7481015353315512,0.6838401541198977,-0.06426138121165348,-0.023938334166012414,-0.011577551922227133,0.012360782243785281,0
0.7886057311133763,0.742910598334495,-0.045695132778881264,-0.028510891875786273,-0.028864573525114443,-0.00035368164932816915,0
-0.16781850245460175,-0.13110578933363745,0.0367127131209643,0.061752188227736315,0.05687296973841685,-0.0048792184893194646,2
0.8230944682557586,0.8078036133841043,-0.01529085487165427,-0.032193797578995105,-0.028171592457742558,0.004022205121252547,0
0.8053478344383582,0.7187808822208246,-0.08656695221753363,-0.054929829799940245,-0.037836526800873155,0.01709330299906709,0
0.3420375611011062,0.22836309838317664,-0.11367446271792958,-0.029340277777777722,-0.017528264674018728,0.011812013103758994,1
0.632944812930646,0.26771351972424356,-0.3652312932064024,-0.02028817489234843,0.01162680782682671,0.031914982719175145,1
0.6846365731631907,0.3623364243001994,-0.3223001488629913,-0.04401118199412221,-0.038262255878836235,0.005748926115285977,0
0.8245969016756244,0.7891273695754347,-0.03546953210018966,-0.03909111293818672,-0.028154366857639834,0.010936746080546886,0
0.5883043431864262,0.4055424035649631,-0.1827619396214631,-0.028056616285185104,-0.00814863102998697,0.019907985255198136,0
0.7848389854659447,0.752468078124865,-0.03237090734107961,-0.030736676620965835,-0.030084979214317936,0.0006516974066478991,0
0.6551329243353783,0.6782860057813297,0.023153081445951407,-0.018363090696373117,-0.025274343313967895,-0.006911252617594777,0
0.8392333381733701,0.8507218121027825,0.011488473929412435,-0.058292244597023125,-0.057635820600794814,0.0006564239962283114,0
0.8648271462179511,0.7649209403162387,-0.0999062059017124,-0.05478335889570551,-0.05189410584440886,0.002889253051296649,0
0.7410227232734652,0.7267521881870669,-0.014270535086398306,-0.023037367158039057,-0.03042606773911701,-0.007388700581077955,0
0.6878790994140024,0.6049190875651002,-0.08296001184890223,-0.05338200007481709,-0.018460676819679826,0.03492132325513726,0
0.7686529794692037,0.7129202556265629,-0.05573272384264083,-0.022506515043828428,-0.02827069698400921,-0.005764181940180781,0
0.6838989988036019,0.6560958842693607,-0.027803114534241224,-0.015442762517418482,-0.030785575596233874,-0.015342813078815392,0
0.5680754010210555,0.4515369802439198,-0.11653842077713567,-0.009149655158785054,-0.005102779968771605,0.0040468751900134495,0
0.7703125889654387,0.7164887940234792,-0.053823794941959546,-0.04568139175718283,-0.029051482425185765,0.016629909331997067,0
0.5957390463832211,0.49566125990808235,-0.10007778647513871,-0.03238973008558263,-0.025894909963582662,0.0064948201219999675,0
0.5214251566313565,0.567758259938689,0.046333103307332535,-0.034198233829997635,-0.027522411922571818,0.006675821907425817,0
0.02854700042749254,-0.06360884322539208,-0.09215584365288462,-0.015663107690640093,-0.024785212545390272,-0.00912210485475018,1
0.6933712622386875,0.6305546771574203,-0.0628165850812672,-0.03862272740977474,-0.028842066913595255,0.009780660496179483,0
0.6248205807662582,0.40897338403041833,-0.2158471967358399,-0.027617992782878964,-0.021688869316305242,0.005929123466573722,0
0.6853686635944699,0.5816670994546871,-0.10370156413978282,-0.03758731566692534,-0.028202656832753602,0.009384658834171736,0
0.32224194775551607,0.043785935426802314,-0.27845601232871375,-0.04559553349875936,-0.018497330282227335,0.027098203216532026,1
0.8217262224129913,0.8126561455816583,-0.009070076831332985,-0.03345690346422473,-0.036558564979805176,-0.003101661515580445,0
0.6328073438531229,0.43780769183313395,-0.19499965201998892,-0.03022503022503019,-0.01240601503759394,0.017819015187436248,0
0.72472049689441,0.588930887401602,-0.13578960949280794,-0.02052391969549964,-0.006868070206939835,0.013655849488559805,0
0.4507000297885016,0.49468667303988806,0.04398664325138646,-0.0050802682381629796,-0.016948179613392088,-0.011867911375229108,0
-0.02082275266632805,-0.05911072922773014,-0.03828797656140209,0.01472976107631642,0.010868366804873845,-0.003861394271442574,2
-0.3422771307282029,-0.4340215087526494,-0.09174437802444646,0.4194962808299622,0.502349691103166,0.08285341027320375,2
0.7541612118945202,0.6539483837777587,-0.10021282811676158,-0.049772199776497945,-0.03594320161019116,0.013828998166306783,0
0.37249799839871894,-0.01044483023593365,-0.38294282863465257,-0.020453700260319882,0.01646198066370525,0.036915680924025134,1
0.8244552831675576,0.8033039021079419,-0.02115138105961567,-0.04361054766734286,-0.039307459323737,0.0043030883436058626,0
0.8183564727954973,0.7952416886024132,-0.023114784193084104,-0.07157350529504963,-0.06887931034482757,0.0026941949502220647,0
0.8144887931261005,0.8205550737207287,0.006066280594628215,-0.03807403572353095,-0.04324074299486331,-0.005166707271332359,0
0.8460366464857061,0.8327734966739117,-0.013263149811794439,-0.05009790343378379,-0.0363521951691757,0.013745708264608095,0
0.6482024780777604,0.571998831661961,-0.07620364641579946,-0.029956678034841897,-0.01213128887246748,0.017825389162374417,0
0.7521815008726004,0.5875520978049458,-0.1646294030676546,-0.05820634524106917,-0.042070217917675526,0.016136127323393645,0
0.8150588536335722,0.7990980354527971,-0.015960818180775105,-0.036059466063457946,-0.03874369040942239,-0.0026842243459644435,0
0.5847372734723613,0.5364771941245879,-0.04826007934777332,-0.03736374519563986,-0.03470468352332018,0.0026590616723196833,0
0.8069268905802668,0.805981200507009,-0.0009456900732577322,-0.05144500032024146,-0.046333145053616805,0.005111855266624658,0
0.8631609067497537,0.8420731611954771,-0.021087745554276505,-0.06276685352464491,-0.058314840657958,0.004452012866686908,0
0.6997714195633326,0.6616306495824569,-0.03814076998087568,-0.01821558682763052,-0.026943252265140688,-0.00872766543751017,0
0.8192165443952665,0.8225483968533397,0.0033318524580732145,-0.045248462173135225,-0.042643211575812086,0.002605250597323139,0
0.6304283604135894,0.444678926741031,-0.18574943367255842,-0.030474306438698227,-0.008788216363411308,0.02168609007528692,0
0.34093076482929613,0.11227634791658318,-0.22865441691271293,-0.01340891747519901,0.0021528660816578474,0.015561783556856857,1
0.7096627682525264,0.6545887331393812,-0.05507403511314524,-0.009099401446216652,-0.048581675904792954,-0.0394822744585763,0
0.6426356842139618,0.4925640359236478,-0.150071648290314,-0.01505972937779543,-0.02576884422110555,-0.01070911484331012,0
0.6460345603217867,0.5250241779497098,-0.12101038237207695,-0.027376348463260772,-0.026999619723665918,0.0003767287395948539,0
0.7463722397476341,0.6731041167371489,-0.07326812301048524,-0.03978447901277481,-0.04437132010710718,-0.0045868410943323765,0
0.7994729907773387,0.7416063199473337,-0.05786667083000496,-0.052813852813852764,-0.029188558085230614,0.02362529472862215,0
-0.0815537136356249,-0.3562068123497938,-0.2746530987141689,0.08952665582560541,0.23575992233711116,0.14623326651150576,2
0.6623771966237719,0.39377982557182817,-0.26859737105194376,-0.034328554517953455,-0.023677045104770946,0.010651509413182509,0
0.8006423147342198,0.7821355457386057,-0.018506768995614098,-0.04930887885798635,-0.04239314108190699,0.006915737776079359,0
0.731457190555688,0.5262515262515263,-0.20520566430416176,-0.044026377036462366,-0.046935685603317776,-0.002909308566855409,0
0.691609977324263,0.5834683245041812,-0.10814165282008181,-0.04119048441114524,-0.03442470809142511,0.0067657763197201334,0
0.768635003892964,0.7592501085605619,-0.009384895332402166,-0.03344152292038953,-0.020694919076448028,0.012746603843941502,0
0.6791173948913729,0.6008996478352223,-0.07821774705615059,-0.03273669099414729,-0.0269577038500013,0.00577898714414599,0
0.7341554891615282,0.7203414958335463,-0.013813993327981833,-0.025142115905535785,-0.03251772442883821,-0.007375608523302428,0
0.3293039319872476,0.13901107402577303,-0.19029285796147458,-0.0004490345756622766,-0.009036893740500193,-0.008587859164837917,1
0.7901785714285714,0.5942524803284297,-0.1959260911001417,-0.048420215936941076,-0.023857644663539346,0.02456257127340173,0
0.6978801535636788,0.6653648739120731,-0.03251527965160572,-0.028067307037264125,-0.02416494657254608,0.003902360464718046,0
0.8070666433444114,0.8170657371715073,0.009999093827095962,-0.04165800955744855,-0.038934930663822094,0.0027230788936264544,0
0.7373326819736199,0.4856622667273554,-0.2516704152462645,-0.03170315609894795,-0.017780209259385876,0.013922946839562075,0
0.5005131173854696,0.4789158965597577,-0.02159722082571186,-0.021513143431424925,-0.030877633083705343,-0.009364489652280417,0
0.7494806889832535,0.6739015411006588,-0.07557914788259468,-0.02731542363328943,-0.03618592852346489,-0.008870504890175459,0
0.660377358490566,0.5810970674304216,-0.07928029106014445,-0.022862559241706167,-0.0341655166645757,-0.011302957422869533,0
0.7726386481802426,0.7485082872928177,-0.02413036088742493,-0.026363284775041927,-0.03270473427403401,-0.006341449498992083,0
0.2662319772247222,0.32350843831709053,0.057276461092368336,0.029931972789115673,0.023088945723216805,-0.006843027065898868,1
0.1846153846153846,0.011554570492658236,-0.17306081412272636,-0.03680623174294061,0.02145922746781108,0.058265459210751686,1
0.11309023693496888,-0.2771082420510862,-0.3901984789860551,0.043069478050466584,0.16754617414248027,0.12447669609201369,2
0.6591281547033759,0.5276071706936867,-0.13152098400968926,-0.01669051025274199,-0.01592746875765745,0.0007630414950845384,0
0.8284054007861904,0.838723648738233,0.010318247952042614,-0.02734359697575109,-0.039220337642826106,-0.011876740667075017,0
0.6662250908988416,0.6010749579031517,-0.06515013299568995,-0.031211480498447953,-0.025736516592405372,0.005474963906042581,0
0.8053313768647591,0.8173924018679792,0.01206102500322015,-0.03959937474671454,-0.04242424242424237,-0.002824867677527834,0
0.717480521025397,0.5150956885173779,-0.20238483250801909,-0.010356078876436414,-0.011805613976052247,-0.001449535099615833,0
0.5830446973445489,0.3958417816551769,-0.18720291568937197,-0.03341383412031864,-0.0005614522899232657,0.03285238183039538,0
0.6889318096464402,0.6373853288649673,-0.051546480781472837,-0.02613369163587507,-0.03690896259703598,-0.010775270961160911,0
0.41602468906627066,0.28040050941987615,-0.1356241796463945,0.033831440526001184,0.02242152466367715,-0.011409915862324035,1
0.7720426503550704,0.7478130770578643,-0.024229573297206097,-0.032997461733712805,-0.02748862880463122,0.005508832929081584,0
0.7815813002937795,0.8418236301369864,0.06024232984320688,-0.029941467807294047,-0.03249097472924186,-0.0025495069219478132,0
0.23589037667375798,0.0059587910115586,-0.22993158566219937,0.005838369353682252,0.022262485949636757,0.016424116595954504,1
0.7662728249194415,0.7374826768745706,-0.0287901480448709,-0.029652728329281917,-0.019985747814773885,0.009666980514508032,0
0.6842776331148424,0.5321153723166131,-0.15216226079822925,-0.03109778943424509,-0.023661882254311022,0.007435907179934066,0
0.7971945119141228,0.6530910270971929,-0.14410348481692992,-0.07086720605557371,-0.033715949974301856,0.03715125608127186,0
-0.4054302614802584,-0.3931063318064759,0.012323929673782485,0.2472599434755635,0.1838078234052913,-0.06345212007027218,2
0.7960897408711141,0.7672014366956001,-0.028888304175513912,-0.038334740481646826,-0.029211299497178968,0.009123440984467858,0
0.8061080657791699,0.7362197092084005,-0.06988835657076942,-0.028599484472812062,-0.0331241791915949,-0.0045246947187828415,0
0.6732039594180232,0.6515656376194365,-0.021638321798586713,-0.02868749572083894,-0.038438206584679835,-0.009750710863840894,0
0.7397752975638696,0.6173161584868743,-0.12245913907699535,-0.019158460161146005,-0.031090170794457726,-0.01193171063331172,0
0.7276720351390923,0.6847151720248167,-0.0429568631142756,-0.018194727966628174,-0.02226332826848113,-0.004068600301852954,0
-0.3717906408817899,-0.4113287244699067,-0.03953808358811678,0.3077584898021156,0.27900272037817725,-0.02875576942393837,2
0.8132640538085143,0.6877038431794493,-0.12556021062906497,-0.040407164749880535,-0.028483882062345606,0.011923282687534929,0
0.7238274706867671,0.628298805123356,-0.09552866556341111,-0.022627852084972484,-0.006494117647058735,0.01613373443791375,0
0.21146671902611427,0.2481570940117318,0.03669037498561753,0.013202565069784959,0.010577933450087566,-0.002624631619697393,1
0.8117415048543688,0.7238465814341302,-0.08789492342023864,-0.018085773122034198,-0.0559117545673906,-0.0378259814453564,0
0.7999191265669228,0.7092981317175214,-0.09062099484940134,-0.027104409238404254,-0.03383626461923037,-0.006731855380826119,0
0.6795025789585247,0.7395562873366684,0.06005370837814372,-0.021487892553245798,-0.006991849737288473,0.014496042815957325,0
0.8222485557695155,0.8117357001972386,-0.01051285557227688,-0.05868782873488973,-0.06109361920627663,-0.0024057904713868997,0
0.6808479316943912,0.602021693452212,-0.07882623824217916,-0.02604359069080163,-0.04840072420036213,-0.0223571335095605,0
0.6530696580997758,0.5106639093799191,-0.14240574871985667,-0.0267574631998899,-0.004350372291474928,0.02240709090841497,0
0.24350796429839486,-0.056073607801545425,-0.2995815720999403,0.007509986684420773,0.031899854360016876,0.024389867675596102,1
0.15119014018251953,0.134495536949784,-0.016694603232735528,-0.001078084090559116,0.004384989997373058,0.005463074087932174,1
0.14034763313609472,0.20901437977005463,0.06866674663395991,0.002053388090349103,-0.007577092511013189,-0.009630480601362292,1
0.737992466939763,0.6152431603609206,-0.12274930657884231,-0.031220090242012645,-0.023183690070669623,0.008036400171343022,0
0.8044677701520657,0.763147477226164,-0.04132029292590167,-0.05637495902982627,-0.02723188040648354,0.029143078623342727,0
0.30830895652368084,0.04754265087163921,-0.2607663056520416,0.005455647605576844,0.03640243008616053,0.030946782480583686,1
0.673945004083855,0.6337769619091326,-0.040168042174722474,-0.028609848836130887,-0.022854049087806687,0.0057557997483242,0
0.7225147970359322,0.7301399354144241,0.00762513837849188,-0.023715076624525603,-0.0482870595875954,-0.0245719829630698,0
0.7972277227722773,0.7595129375951294,-0.03771478517714788,-0.034814785341980625,-0.03170749650555438,0.0031072888364262474,0
0.8134124629080118,0.7872431677332591,-0.02616929517475275,-0.037767446217985556,-0.030380984230699966,0.0073864619872855905,0
0.8126945652432214,0.7800584517093727,-0.032636113533848654,-0.033643212874964384,-0.040531591806909795,-0.00688837893194541,0
0.6463173205123024,0.5786099174681127,-0.06770740304418965,-0.027053164685821893,-0.024110882644124473,0.0029422820416974207,0
0.8229496808926323,0.7916344318943731,-0.031315248998259215,-0.055228019282453814,-0.02952018638119675,0.025707832901257062,0
-0.13191355763696302,-0.30339132676577896,-0.17147776912881593,0.3965593295103661,0.42820979627221506,0.03165046676184896,2
0.8408496229028783,0.829076991658668,-0.011772631244210352,-0.05893872983306903,-0.03569357110634413,0.023245158726724904,0
-0.03241288951522492,-0.09370654874518478,-0.06129365922995986,0.039626887930800735,0.03471182389519536,-0.0049150640356053765,2
0.6973586768699086,0.6353410565783782,-0.06201762029153035,-0.026498878454929133,-0.028489001081860865,-0.0019901226269317326,0
0.7905005154401242,0.8037086301877395,0.013208114747615296,-0.047027321608801506,-0.03934912321209398,0.007678198396707525,0
0.6920849420849422,0.5070733502330526,-0.18501159185188965,-0.039906721329973326,-0.01861946469039014,0.021287256639583186,0
-0.26237344273401336,-0.37216553604756425,-0.10979209331355089,0.31294272177135624,0.27743835163016495,-0.03550437014119129,2
0.7309932556713673,0.6929554655870446,-0.03803779008432273,-0.032666550376450235,-0.031421638620496344,0.001244911755953891,0
0.36879326361211834,0.19584725106075648,-0.17294601255136186,-0.03732514500170588,-0.030985557040147663,0.006339587961558219,1
0.4730025231286796,-0.030080322591135186,-0.5030828457198148,-0.022235434007134357,0.002231831496722003,0.02446726550385636,1
0.7989359112563897,0.6984184509226911,-0.10051746033369868,-0.040752877909419366,-0.02343335807443532,0.017319519834984046,0
0.6418394334954355,0.6405757537690798,-0.0012636797263556598,-0.03671598939929329,-0.037816725959289324,-0.0011007365599960336,0
-0.23473021090112303,-0.2967917127627477,-0.06206150186162465,0.14969840979711205,0.12341363998857921,-0.026284769808532837,2
0.7306170886075949,0.6292384658143414,-0.10137862279325349,-0.03950844854070662,-0.015737256243585334,0.023771192297121286,0
0.32724846750333575,0.2367097814743367,-0.09053868602899906,-0.0008542307827328203,-0.00021437146287083903,0.0006398593198619813,1
0.6909015861784303,0.6409291288649775,-0.04997245731345279,-0.028029859484777517,-0.022454490898179663,0.005575368586597854,0
0.7628791997390454,0.7316413358910039,-0.031237863848041503,-0.044266469633597615,-0.05500072602894431,-0.010734256395346697,0
0.6822267323861988,0.4626079320942484,-0.2196188002919504,-0.02676678445229691,-0.021423408030492207,0.005343376421804703,0
0.016056041162978086,0.11527248091225349,0.09921643974927541,-0.019420758048157502,-0.01756032384800136,0.0018604342001561427,1
0.34754593906610454,0.18553348567410796,-0.16201245339199657,-0.0033856223902494105,-0.017941998099242535,-0.014556375708993124,1
0.2564282655246252,-0.007594727718004415,-0.2640229932426296,-0.00030035128041056307,0.02796797527313321,0.028268326553543773,1
0.7343599615014438,0.6824681380167857,-0.05189182348465804,-0.030493094014812816,-0.02349583642832012,0.0069972575864926945,0
0.6143552935144836,0.5644890667137646,-0.04986622680071895,-0.0215248962655601,-0.043778784754926296,-0.022253888489366196,0
0.6435857434297373,0.446829922844683,-0.1967558205850543,-0.02905010759299104,-0.03999512996895354,-0.0109450223759625,0
0.7016855976393549,0.5337511706649376,-0.1679344269744173,-0.029517351416035086,-0.018832421244100186,0.010684930171934899,0
0.03993181939241128,-0.15150918312078393,-0.1914410025131952,0.23861171366594355,0.2960193830227237,0.05740766935678013,2
0.7313750721036518,0.5966773751775865,-0.13469769692606537,-0.03776502063699068,-0.02464325065168908,0.013121769985301599,0
0.10201193003740779,0.001540219605505048,-0.10047171043190274,-0.017459895417885264,-0.012562814070351754,0.00489708134753351,1
0.6553312966394551,0.550227585476871,-0.1051037111625841,-0.057277713994131896,-0.03707639626874478,0.020201317725387115,0
0.7949628208203405,0.6809836114555476,-0.11397920936479289,-0.04539905830378419,-0.04116623871448687,0.004232819589297318,0
0.752029016150806,0.7072569208952463,-0.044772095255559696,-0.030085456744839492,-0.025280166796976828,0.004805289947862664,0
0.8354224769376934,0.7875011800245446,-0.047921296913148836,-0.04764013432229971,-0.03930848190167481,0.008331652420624898,0
0.8092830417635758,0.7605735710057226,-0.048709470757853146,-0.03248969982342556,-0.03763075669066703,-0.005141056867241471,0
0.7696892781724938,0.747191852628426,-0.02249742554406775,-0.025104406663303436,-0.019842250735938614,0.005262155927364821,0
0.4161704569911759,0.25517617971392603,-0.16099427727724985,0.010861448645713112,0.011835868206008073,0.0009744195602949604,1
0.798497868597334,0.6933851475423837,-0.10511272105495029,-0.04587231248974229,-0.019638897687678212,0.026233414802064075,0
0.20773651506753396,-0.07809178659790221,-0.28582830166543616,0.012194291164248264,0.026640159045725583,0.01444586788147732,1
-0.08888389849539635,-0.18761982587924697,-0.09873592738385062,0.09152423217188801,0.105299546523048,0.013775314351159987,2
0.6906247989189885,0.36748229052013653,-0.323142508398852,-0.030768882960685463,-0.015309555854643333,0.01545932710604213,0
0.5718549127640037,0.3669714977048714,-0.20488341505913227,-0.027220900819269853,-0.015415367936034631,0.011805532883235222,1
0.42832764505119447,0.08607370767304823,-0.34225393737814624,-0.011028674553839938,0.0230675487465181,0.03409622330035804,1
0.2541643271570279,0.2012020480642972,-0.05296227909273071,-0.0006457630767023118,-0.0034066459478842995,-0.0027608828711819878,1
0.34354888139748696,0.4461735845470313,0.10262470314954436,0.021146050180782337,0.011468709075757054,-0.009677341105025283,1
0.618410574932314,0.6009944200369086,-0.017416154895405378,-0.04278643066317667,-0.027067669172932324,0.015718761490244343,0
0.6458746810320385,0.5760476375980855,-0.06982704343395296,-0.0307344586935996,-0.02005590963241974,0.010678549061179862,0
0.6272283111052424,0.5735921188060579,-0.05363619229918448,-0.029622941656992977,-0.012035218850953362,0.017587722806039617,0
0.8314091861745587,0.8133372720580306,-0.018071914116528087,-0.0511915143024602,-0.032770407293546494,0.01842110700891371,0
0.8585753623941392,0.8099662015772598,-0.04860916081687938,-0.057507791969687694,-0.030283977784763782,0.027223814184923912,0
0.38315789473684203,0.4452887537993921,0.06213085906255006,0.005520988519849317,-0.019265056112024517,-0.024786044631873835,1
0.4871278117279937,0.13794647682875985,-0.34918133489923386,-0.013691678804679787,0.042275574112734846,0.05596725291741463,1
0.7806575833917492,0.7346609031391639,-0.0459966802525853,-0.043807046697011305,-0.027414004103890603,0.016393042593120702,0
0.081235592438912,0.12772066314717054,0.04648507070825854,0.01007566252233754,0.009358046385785803,-0.0007176161365517377,1
0.34055002925687533,0.4762744535126934,0.13572442425581804,6.710958996039796e-05,-0.008999999999999996,-0.009067109589960393,1
0.7664001694287077,0.6830273878472563,-0.08337278158145145,-0.04211557296767875,-0.01881647122988824,0.023299101737790505,0
0.6086156111929307,0.4821455251755566,-0.12647008601737414,-0.027444253859348237,-0.020116478631516697,0.00732777522783154,0
0.7802787835939964,0.7219830265224713,-0.05829575707152512,-0.030135947757465073,-0.034829295154185085,-0.0046933473967200115,0
0.005946278449866692,-0.20465092731660398,-0.21059720576647067,0.0641447368421053,0.12509099899729414,0.06094626215518885,2
0.6671004473363156,0.6398603994950621,-0.027240047841253445,-0.042393249808233224,-0.03756558237145861,0.004827667436774617,0
0.39885324361465196,0.2563519933897955,-0.1425012502248565,-0.007324169760208718,0.032312503102198915,0.039636672862407636,1
0.8471730698451347,0.8314872734184652,-0.015685796426669563,-0.051754138235749675,-0.05050554033411734,0.0012485979016323354,0
0.0786411557985162,-0.05761581723039277,-0.13625697302890896,0.23232565100269376,0.358787989251311,0.12646233824861725,2
0.7549027207193241,0.6667932265168198,-0.08810949420250425,-0.03598566308243734,-0.035245113745594414,0.0007405493368429286,0
0.7144492887655789,0.6025452430638706,-0.11190404570170831,-0.021855217548414727,-0.022182548538272742,-0.0003273309898580157,0
0.3408558030480657,0.08856910127613363,-0.252286701771932,-0.016447368421052645,0.03760023760023755,0.05404760602129019,1
0.8260510155880963,0.6238709913336016,-0.20218002425449477,-0.047328409086190855,-0.04529231169789212,0.002036097388298734,0
0.7353058245986467,0.6073464217859404,-0.12795940281270624,-0.059569074778200205,-0.021559795536211415,0.03800927924198879,0
0.7957272691505686,0.7979357323032303,0.002208463152661766,-0.034422093104007095,-0.03771795474298396,-0.0032958616389768616,0
0.7897625721513052,0.7965440617259297,0.006781489574624544,-0.03222511144130759,-0.03410106858529528,-0.0018759571439876943,0
0.29687827362245967,0.0543049431422604,-0.24257333048019927,-0.012144429048822254,0.016408826817184356,0.02855325586600661,1
0.8731074260994952,0.8228245363766047,-0.05028288972289052,-0.06775374956400419,-0.04258914990704749,0.0251645996569567,0
0.8014580801944107,0.8149804954243982,0.013522415229987539,-0.03983392355598975,-0.04387669108326107,-0.0040427675272713195,0
0.37089696331402494,0.20748458737426542,-0.16341237593975952,0.004681404421326388,-0.021317744274976916,-0.025999148696303303,1
0.630363824536263,0.2936621602480366,-0.33670166428822645,-0.03320358421066381,0.0023732470334411524,0.03557683124410496,1
0.24252068746021643,-0.004657839450330137,-0.24717852691054656,0.03834157109266284,0.05122591348572825,0.012884342393065407,1
0.7979630506868782,0.810043717694188,0.012080667007309809,-0.040858612902474806,-0.026726837713240848,0.014131775189233958,0
-0.27533906956394927,-0.437147102526003,-0.1618080329620537,0.18285404232230065,0.2534532392005906,0.07059919687828994,2
0.6827275583953073,0.4454801913406108,-0.2372473670546965,-0.03196889306031759,-0.007810531620055478,0.02415836144026211,0
-0.11126797846995497,-0.36252135493372617,-0.2512533764637712,0.08578745198463505,0.164863863451445,0.07907641146680994,2
0.5301001543597661,0.46328437917222953,-0.06681577518753656,-0.034780023781212886,-0.012956498388829242,0.021823525392383643,0
0.7053598044476243,0.5488372093023256,-0.15652259514529865,-0.0278505293444981,-0.0317045878403581,-0.003854058495860003,0
0.29240214888718336,-0.027630108691971696,-0.32003225757915504,0.00039300451955193155,0.03598477416316764,0.03559176964361571,1
0.13854056504003626,0.02938358351964232,-0.10915698152039394,0.1864482835988334,0.1737604965566488,-0.012687787042184595,1
0.6699019607843137,0.5347981706104593,-0.13510379017385443,-0.025437399181039853,-0.017366071428571377,0.008071327752468476,0
0.5917471804149507,0.33179421438225454,-0.25995296603269613,-0.024767024189294447,-0.012556847068327907,0.01221017712096654,1
0.5515577391278993,0.3826868665162422,-0.16887087261165712,-0.018431740081224668,-0.010358929646467839,0.00807281043475683,1
0.000339097999321807,-0.0585280294863722,-0.05886712748569401,-0.00036767409368344107,-0.0013478402853575738,-0.0009801661916741327,1
0.6696390047461527,0.27246450735356625,-0.3971744973925864,-0.018159048215403966,-0.0024076681960659226,0.015751380019338044,1
0.5511587771203156,0.10724254884893603,-0.44391622827137955,-0.049258607690374434,-0.020839678050902786,0.02841892963947165,1
0.7321684704655105,0.6850594227504245,-0.04710904771508595,-0.02328723573358766,-0.03452506133894155,-0.011237825605353892,0
